,Date,region,type,4046,4225,4770,year,TotalVolume,Price,Prop
17478,2017-05-07,TotalUS,organic,172722.76,386288.18,4161.33,2017,1394126.23,1.57,0.02863384941757685
17479,2017-04-30,TotalUS,organic,199039.61,421709.78,5187.46,2017,1248175.29,1.68,0.031548516847463404
17480,2017-04-23,TotalUS,organic,152604.41,347557.13,3245.62,2017,1190461.18,1.61,0.03224480241865624
17481,2017-04-16,TotalUS,organic,176684.11,437947.67,5096.43,2017,1493331.28,1.49,0.040717238716218795
17482,2017-04-09,TotalUS,organic,148803.12,362152.44,8972.11,2017,1387436.32,1.43,0.038355420065480206
17483,2017-04-02,TotalUS,organic,183101.86,430841.87,3767.76,2017,1492167.41,1.42,0.041494987290633945
17484,2017-03-26,TotalUS,organic,160491.66,355541.13,3888.05,2017,1581127.36,1.29,0.0463181372815179
17485,2017-03-19,TotalUS,organic,172196.56,411359.03,3304.62,2017,1284018.65,1.5,0.0390526789470651
17486,2017-03-12,TotalUS,organic,152896.45,330081.75,3188.52,2017,1337596.89,1.38,0.04009802866040424
17487,2017-03-05,TotalUS,organic,184006.16,374220.48,2542.94,2017,1619398.24,1.16,0.04587066098188808
17488,2017-02-26,TotalUS,organic,150448.17,368526.18,3747.77,2017,1436663.15,1.21,0.037369834785280776
17489,2017-02-19,TotalUS,organic,250591.21,632101.53,3295.09,2017,1634877.11,1.31,0.04600009713531028
17490,2017-02-12,TotalUS,organic,136636.34,297764.4,3486.2,2017,1060775.98,1.41,0.025173709511795095
17491,2017-02-05,TotalUS,organic,136100.39,314011.26,2238.78,2017,1015621.03,1.36,0.016367763919203915
17492,2017-01-29,TotalUS,organic,131808.29,292584.44,3524.96,2017,953206.1,1.43,0.023637046487267388
17493,2017-01-22,TotalUS,organic,115700.02,281786.33,6707.82,2017,994282.98,1.37,0.023050665118505842
17494,2017-01-15,TotalUS,organic,121132.79,280287.84,8750.08,2017,975724.28,1.44,0.024845789463818546
17495,2017-01-08,TotalUS,organic,117721.87,283532.68,8697.35,2017,990721.83,1.43,0.02537675515268334
17496,2017-01-01,TotalUS,organic,99820.77,273329.61,4425.75,2017,808971.88,1.48,0.020382932918328267
17497,2017-12-31,West,organic,26883.07,53165.3,86.61,2017,229477.07,1.48,0.03498066546617695
17498,2017-12-24,West,organic,30630.73,38800.38,84.09,2017,232395.98,1.66,0.04344440815602124
17499,2017-12-17,West,organic,27144.23,47290.74,92.17,2017,252754.61,1.49,0.04804967009213479
17500,2017-12-10,West,organic,19393.44,62916.63,117.57,2017,313686.31,1.36,0.05019134874782405
17501,2017-12-03,West,organic,20229.67,51602.11,94.33,2017,247514.3,1.5,0.03786934264899
17502,2017-11-26,West,organic,19932.06,35313.11,178.4,2017,177222.64,1.76,0.04064783602787014
17503,2017-11-19,West,organic,19683.27,31559.25,69.86,2017,152431.73,1.96,0.027936883403000712
17504,2017-11-12,West,organic,20429.3,29316.64,61.67,2017,150594.48,1.95,0.023779731059005882
17505,2017-11-05,West,organic,19917.54,26607.93,57.58,2017,138955.1,2.13,0.021194783504681736
17506,2017-10-29,West,organic,20936.88,28269.2,60.13,2017,148010.22,2.16,0.028037585956260935
17507,2017-10-22,West,organic,23092.88,31148.28,120.28,2017,168954.65,2.0,0.03421455532705042
17508,2017-10-15,West,organic,31939.47,25749.52,162.84,2017,174251.28,2.08,0.03797873160882537
17509,2017-10-08,West,organic,25306.59,26921.31,62.43,2017,153186.84,2.37,0.03753774457154335
17510,2017-10-01,West,organic,16845.73,24294.75,25.18,2017,122625.26,2.45,0.02964037219894211
17511,2017-09-24,West,organic,17650.08,22295.44,42.34,2017,111321.19,2.4,0.02815404401951027
17512,2017-09-17,West,organic,22989.15,25396.53,55.47,2017,139471.62,2.4,0.03227987841771207
17513,2017-09-10,West,organic,21079.04,30452.07,74.05,2017,149611.1,2.46,0.033763079342429614
17514,2017-09-03,West,organic,19509.0,32862.27,50.28,2017,143490.06,2.52,0.03179779083029244
17515,2017-08-27,West,organic,23404.34,32438.46,68.4,2017,154828.39,2.51,0.028233971002883163
17516,2017-08-20,West,organic,19612.76,39964.08,89.75,2017,139145.2,2.46,0.02402130388019752
17517,2017-08-13,West,organic,26941.72,37508.97,108.24,2017,157709.51,2.24,0.028870869296831803
17518,2017-08-06,West,organic,42641.59,42953.57,315.01,2017,178606.86,2.1,0.031186715639919593
17519,2017-07-30,West,organic,35365.17,51355.3,701.35,2017,180688.88,2.1,0.030786754151456486
17520,2017-07-23,West,organic,29482.82,57477.12,1244.18,2017,162321.68,2.16,0.025074398338956305
17521,2017-07-16,West,organic,20505.23,50838.62,1247.45,2017,151281.1,2.22,0.02663039448359683
17522,2017-07-09,West,organic,36979.31,62194.83,199.61,2017,203127.73,1.85,0.02363861841736714
17523,2017-07-02,West,organic,45612.22,67692.06,162.23,2017,212196.16,1.88,0.02934017704656089
17524,2017-06-25,West,organic,30258.04,67981.62,110.31,2017,188845.44,1.93,0.026530541504827143
17525,2017-06-18,West,organic,37443.94,48934.78,159.38,2017,215628.86,1.68,0.02912789765048629
17526,2017-06-11,West,organic,52927.66,47810.13,209.8,2017,260068.85,1.59,0.03514996970442241
17527,2017-06-04,West,organic,46575.21,50359.11,146.97,2017,263143.18,1.52,0.03659397391865771
17528,2017-05-28,West,organic,64107.88,52767.88,461.27,2017,276578.14,1.48,0.03824066092916101
17529,2017-05-21,West,organic,72450.49,48371.97,249.55,2017,252331.06,1.52,0.03733906406416232
17530,2017-05-14,West,organic,64155.43,54107.85,268.13,2017,446864.94,1.1,0.05887168603357862
17531,2017-05-07,West,organic,85438.01,70952.57,396.53,2017,442825.93,1.19,0.04926454565238092
17532,2017-04-30,West,organic,61897.14,51045.63,294.91,2017,259279.19,1.4,0.03572391045032608
17533,2017-04-23,West,organic,43410.75,50687.37,368.72,2017,296559.24,1.26,0.041659369246286215
17534,2017-04-16,West,organic,47412.22,51720.12,200.73,2017,329223.21,1.23,0.044841761691719495
17535,2017-04-09,West,organic,36813.79,54408.17,176.1,2017,348836.42,1.18,0.048972990719730825
17536,2017-04-02,West,organic,34093.33,58330.53,207.85,2017,402676.23,0.98,0.05882352227955345
17537,2017-03-26,West,organic,36169.35,51398.72,139.55,2017,456645.91,0.9,0.06398122324479605
17538,2017-03-19,West,organic,38225.62,50707.86,64.73,2017,274558.89,1.24,0.042130031756836606
17539,2017-03-12,West,organic,45583.97,54904.68,102.54,2017,308051.18,1.16,0.041918941273419774
17540,2017-03-05,West,organic,61166.48,55123.99,126.8,2017,367519.17,0.99,0.05223844688071888
17541,2017-02-26,West,organic,43171.62,63444.18,108.13,2017,308828.87,1.14,0.042670267438976395
17542,2017-02-19,West,organic,40585.46,48454.22,90.63,2017,214694.22,1.49,0.030379829996092234
17543,2017-02-12,West,organic,43227.87,61842.48,104.08,2017,214333.3,1.52,0.02746563252418821
17544,2017-02-05,West,organic,35703.61,46107.73,71.74,2017,227693.33,1.15,0.01979521577158183
17545,2017-01-29,West,organic,38850.43,44464.74,109.61,2017,205843.17,1.29,0.026500794588674603
17546,2017-01-22,West,organic,32006.16,45982.34,70.4,2017,208810.31,1.2,0.02582701332602766
17547,2017-01-15,West,organic,43816.58,41834.41,471.92,2017,268743.11,1.06,0.03481977492288413
17548,2017-01-08,West,organic,29794.9,45439.29,125.69,2017,267702.99,1.09,0.03476626479811251
17549,2017-01-01,West,organic,20783.06,35758.45,36.46,2017,189700.7,1.19,0.025123835617487766
17550,2017-12-31,WestTexNewMexico,organic,1909.33,3538.48,60.91,2017,16552.71,1.62,0.02226093032442078
17551,2017-12-24,WestTexNewMexico,organic,1904.47,2246.26,0.0,2017,16740.76,1.85,0.021279411667503023
17552,2017-12-17,WestTexNewMexico,organic,1314.05,2079.36,0.0,2017,15409.21,1.78,0.020026711362097105
17553,2017-12-10,WestTexNewMexico,organic,1220.08,2293.05,0.0,2017,14628.7,1.65,0.01910334310920281
17554,2017-12-03,WestTexNewMexico,organic,1768.49,2732.92,0.0,2017,13729.33,1.55,0.016874618282239018
17555,2017-11-26,WestTexNewMexico,organic,2030.64,2072.44,0.0,2017,11191.35,1.91,0.017644030403666022
17556,2017-11-19,WestTexNewMexico,organic,1771.38,2580.56,0.0,2017,14228.82,1.88,0.021261644181098882
17557,2017-11-12,WestTexNewMexico,organic,1743.38,2795.92,0.0,2017,15670.44,1.8,0.020225234901698808
17558,2017-11-05,WestTexNewMexico,organic,2012.76,1503.09,0.0,2017,12169.3,1.74,0.015141882435868115
17559,2017-10-29,WestTexNewMexico,organic,1424.2,1259.66,0.0,2017,11952.28,1.89,0.01778688451280075
17560,2017-10-22,WestTexNewMexico,organic,2207.98,3361.12,14.39,2017,15424.38,1.81,0.022383724971631436
17561,2017-10-15,WestTexNewMexico,organic,1785.17,935.45,0.0,2017,9575.81,2.07,0.015318004712235544
17562,2017-10-08,WestTexNewMexico,organic,1952.2,2235.24,0.0,2017,10964.67,2.39,0.01821475236344572
17563,2017-10-01,WestTexNewMexico,organic,1474.43,1689.97,0.0,2017,8873.32,2.37,0.014610393165447544
17564,2017-09-24,WestTexNewMexico,organic,1545.34,2234.23,0.0,2017,9528.64,2.26,0.016052985039750944
17565,2017-09-17,WestTexNewMexico,organic,1845.14,2819.17,0.0,2017,10464.29,2.36,0.01754417055090063
17566,2017-09-10,WestTexNewMexico,organic,1562.1,4565.41,0.0,2017,11857.31,2.38,0.01793708792539106
17567,2017-09-03,WestTexNewMexico,organic,927.27,4056.73,0.0,2017,7657.47,2.39,0.011353944546302008
17568,2017-08-27,WestTexNewMexico,organic,2616.96,3672.96,0.0,2017,16137.93,2.5,0.02440634462452551
17569,2017-08-20,WestTexNewMexico,organic,1665.31,3993.41,0.0,2017,10788.29,2.43,0.013766342147187971
17570,2017-08-13,WestTexNewMexico,organic,1182.39,3688.93,11.24,2017,8435.52,2.01,0.009632672925938501
17571,2017-08-06,WestTexNewMexico,organic,2134.24,4592.66,331.6,2017,15242.53,1.78,0.01719458517322836
17572,2017-07-30,WestTexNewMexico,organic,2618.13,3169.61,1056.54,2017,17633.69,1.67,0.020616806198310744
17573,2017-07-23,WestTexNewMexico,organic,1832.11,4752.03,1914.09,2017,19144.32,1.6,0.022053404425881995
17574,2017-07-16,WestTexNewMexico,organic,1763.86,4382.01,2211.74,2017,19126.81,1.6,0.02109343674730446
17575,2017-07-09,WestTexNewMexico,organic,2295.76,3701.18,38.67,2017,18244.09,1.65,0.01656657230710612
17576,2017-07-02,WestTexNewMexico,organic,2454.99,3470.63,0.0,2017,20486.25,1.59,0.019621516616303403
17577,2017-06-11,WestTexNewMexico,organic,3042.11,3588.46,0.0,2017,21170.11,1.66,0.01904749659792071
17578,2017-06-04,WestTexNewMexico,organic,3305.88,3706.22,0.0,2017,25886.3,1.59,0.022896704333310813
17579,2017-05-28,WestTexNewMexico,organic,2703.95,4148.35,11.11,2017,18798.8,1.65,0.01770904271172824
17580,2017-05-21,WestTexNewMexico,organic,3988.8,5269.43,16.64,2017,16899.03,1.73,0.016630208827481008
17581,2017-05-14,WestTexNewMexico,organic,5410.04,5406.61,0.0,2017,18131.79,1.77,0.01609562517048324
17582,2017-05-07,WestTexNewMexico,organic,3986.53,4485.2,22.54,2017,16697.08,1.74,0.014195957190666797
17583,2017-04-30,WestTexNewMexico,organic,1763.36,5824.8,2.82,2017,15686.98,1.76,0.015782035833104224
17584,2017-04-23,WestTexNewMexico,organic,1758.8,7535.06,16.99,2017,19234.05,1.63,0.01705807791276792
17585,2017-04-16,WestTexNewMexico,organic,2233.24,4805.48,17.29,2017,29765.63,1.23,0.025991469983556725
17586,2017-04-09,WestTexNewMexico,organic,2386.19,3749.72,34.72,2017,30499.28,1.19,0.0359299148907426
17587,2017-04-02,WestTexNewMexico,organic,2551.72,2586.16,11.61,2017,28803.5,1.04,0.03147031975783121
17588,2017-03-26,WestTexNewMexico,organic,3041.33,3451.21,66.76,2017,32073.43,1.11,0.03401294181819281
17589,2017-03-19,WestTexNewMexico,organic,4255.75,3855.69,11.67,2017,26767.63,1.11,0.028447493159669213
17590,2017-03-12,WestTexNewMexico,organic,3289.27,3877.22,26.38,2017,26522.49,1.15,0.031579503097447614
17591,2017-03-05,WestTexNewMexico,organic,2292.42,4876.69,52.82,2017,24969.3,1.23,0.02883327650620593
17592,2017-02-26,WestTexNewMexico,organic,3021.26,15568.68,11.77,2017,39054.83,1.16,0.043237926909129865
17593,2017-02-19,WestTexNewMexico,organic,2208.27,5671.84,35.6,2017,25777.67,1.24,0.02876531789804726
17594,2017-02-12,WestTexNewMexico,organic,2248.71,9177.71,37.92,2017,28191.45,1.4,0.02450889278429924
17595,2017-02-05,WestTexNewMexico,organic,2161.38,5646.59,11.84,2017,21376.32,1.31,0.012885601239748024
17596,2017-01-29,WestTexNewMexico,organic,1486.34,4498.48,26.12,2017,17839.37,1.3,0.017893296459002173
17597,2017-01-22,WestTexNewMexico,organic,1413.93,2820.53,20.25,2017,16430.64,1.21,0.014704562831581391
17598,2017-01-15,WestTexNewMexico,organic,1203.87,2904.22,23.07,2017,17014.23,1.19,0.015672470465543875
17599,2017-01-08,WestTexNewMexico,organic,1327.98,2617.2,5.75,2017,14375.39,1.18,0.014832272953467562
17600,2017-01-01,WestTexNewMexico,organic,867.66,3434.02,37.3,2017,15307.87,1.28,0.018331535411335365
17601,2018-03-25,Albany,organic,42.95,272.41,0.0,2018,2321.82,1.71,0.015303491364787147
17602,2018-03-18,Albany,organic,275.89,297.96,0.0,2018,3154.45,1.66,0.029084235439903128
17603,2018-03-11,Albany,organic,131.67,229.56,0.0,2018,2570.52,1.68,0.017460485981216967
17604,2018-03-04,Albany,organic,311.55,296.77,0.0,2018,3851.3,1.48,0.02686230704901027
17605,2018-02-25,Albany,organic,816.56,532.59,0.0,2018,5356.63,1.56,0.04885852687158332
17606,2018-02-18,Albany,organic,4314.3,251.85,0.0,2018,7566.17,1.43,0.08118520874355561
17607,2018-02-11,Albany,organic,59.18,289.85,0.0,2018,3817.93,1.43,0.030392138210503794
17608,2018-02-04,Albany,organic,118.38,420.36,0.0,2018,4124.96,1.52,0.018676518788103502
17609,2018-01-28,Albany,organic,433.66,374.96,0.0,2018,6987.56,1.32,0.06945015529368637
17610,2018-01-21,Albany,organic,14.67,253.01,0.0,2018,3346.54,1.54,0.024155263398937366
17611,2018-01-14,Albany,organic,7.3,301.87,0.0,2018,4140.95,1.47,0.041664767531233604
17612,2018-01-07,Albany,organic,43.51,412.17,0.0,2018,4816.9,1.54,0.04660443325046204
17613,2018-03-25,Atlanta,organic,469.23,3942.82,0.0,2018,18717.08,1.56,0.029092587771279765
17614,2018-03-18,Atlanta,organic,626.28,5411.88,0.0,2018,19014.68,1.48,0.025371025976858697
17615,2018-03-11,Atlanta,organic,590.29,5224.55,0.0,2018,23042.99,1.43,0.03205472266441678
17616,2018-03-04,Atlanta,organic,597.4,5315.48,0.0,2018,17082.0,1.66,0.027928485289231975
17617,2018-02-25,Atlanta,organic,530.19,5122.82,0.0,2018,15348.44,1.55,0.025513171054624473
17618,2018-02-18,Atlanta,organic,429.96,4037.32,0.0,2018,11165.57,1.56,0.020315309530743342
17619,2018-02-11,Atlanta,organic,384.86,3957.78,0.0,2018,14843.93,1.55,0.020092699467850972
17620,2018-02-04,Atlanta,organic,384.29,4042.55,0.0,2018,11900.41,1.62,0.012272354633501958
17621,2018-01-28,Atlanta,organic,390.17,5130.48,0.0,2018,14446.26,1.67,0.025171791860941872
17622,2018-01-21,Atlanta,organic,349.05,3967.66,0.0,2018,18554.97,1.64,0.02820005998392705
17623,2018-01-14,Atlanta,organic,291.55,3583.4,0.0,2018,16151.7,1.56,0.02351329578415018
17624,2018-01-07,Atlanta,organic,405.37,4195.19,0.0,2018,15714.11,1.53,0.021537096800211986
17625,2018-03-25,BaltimoreWashington,organic,2002.4,5548.18,82.68,2018,57606.42,1.33,0.05519732343512884
17626,2018-03-18,BaltimoreWashington,organic,2132.2,6130.5,76.41,2018,45505.0,1.41,0.039270839793251966
17627,2018-03-11,BaltimoreWashington,organic,1885.84,6874.81,96.69,2018,48044.77,1.44,0.05206270735783247
17628,2018-03-04,BaltimoreWashington,organic,2360.2,6371.68,93.52,2018,43300.77,1.43,0.04196325828342895
17629,2018-02-25,BaltimoreWashington,organic,1626.3,7913.27,49.45,2018,47421.15,1.47,0.05366108287340232
17630,2018-02-18,BaltimoreWashington,organic,2125.96,12402.09,79.77,2018,51564.7,1.52,0.06080167746395493
17631,2018-02-11,BaltimoreWashington,organic,1457.17,9060.57,68.22,2018,46355.69,1.53,0.04895448432823479
17632,2018-02-04,BaltimoreWashington,organic,1201.51,7408.22,85.69,2018,41615.66,1.59,0.0328531128843238
17633,2018-01-28,BaltimoreWashington,organic,1236.06,8807.18,147.27,2018,44059.08,1.55,0.03682027012402245
17634,2018-01-21,BaltimoreWashington,organic,1450.87,9262.48,65.08,2018,38098.21,1.66,0.03341035791155067
17635,2018-01-14,BaltimoreWashington,organic,1264.25,10025.87,105.72,2018,66149.27,1.39,0.07639576310774054
17636,2018-01-07,BaltimoreWashington,organic,1315.95,9962.1,134.19,2018,82282.71,1.15,0.09639532374365778
17637,2018-03-25,Boise,organic,76.12,1006.43,0.0,2018,3119.2,1.81,0.035063272840419546
17638,2018-03-18,Boise,organic,89.14,898.36,0.0,2018,2550.59,1.85,0.02097600053554549
17639,2018-03-11,Boise,organic,98.9,926.28,0.0,2018,3447.36,1.8,0.041011501888509105
17640,2018-03-04,Boise,organic,109.72,904.11,0.0,2018,2980.6,1.79,0.031691181630470244
17641,2018-02-25,Boise,organic,69.78,745.69,0.0,2018,2430.16,1.82,0.021019674244178388
17642,2018-02-18,Boise,organic,72.52,810.01,0.0,2018,2275.91,1.82,0.02738464933448226
17643,2018-02-11,Boise,organic,46.25,791.61,0.0,2018,2855.33,1.8,0.029754922802454287
17644,2018-02-04,Boise,organic,76.84,590.46,0.0,2018,2594.9,1.8,0.019763581893119442
17645,2018-01-28,Boise,organic,52.42,580.64,0.0,2018,2419.64,1.78,0.02251978196490878
17646,2018-01-21,Boise,organic,41.05,577.32,0.0,2018,2446.13,1.81,0.02682927899322074
17647,2018-01-14,Boise,organic,51.93,802.89,0.0,2018,2130.13,1.81,0.018810217722488365
17648,2018-01-07,Boise,organic,42.6,949.08,0.0,2018,2553.9,1.77,0.02893886849579408
17649,2018-03-25,Boston,organic,27.25,2031.54,0.0,2018,38441.23,1.74,0.05653923086691426
17650,2018-03-18,Boston,organic,20.31,2456.48,0.0,2018,34809.9,1.83,0.05464771175275973
17651,2018-03-11,Boston,organic,8.51,2114.28,0.0,2018,30476.66,1.85,0.046207035085550685
17652,2018-03-04,Boston,organic,7.84,2254.05,0.0,2018,23890.64,1.92,0.029528178793239768
17653,2018-02-25,Boston,organic,34.89,2390.82,0.0,2018,31567.3,1.79,0.0564869562752669
17654,2018-02-18,Boston,organic,11.63,1603.22,0.0,2018,27960.77,1.83,0.05149467559533227
17655,2018-02-11,Boston,organic,3.67,1795.79,3.67,2018,24728.12,1.85,0.028786007479296716
17656,2018-02-04,Boston,organic,9.14,2504.27,3.66,2018,28934.01,1.83,0.03832988226739764
17657,2018-01-28,Boston,organic,14.65,1628.45,0.0,2018,30846.35,1.72,0.03711416181102445
17658,2018-01-21,Boston,organic,60.87,2647.48,0.0,2018,26704.98,1.82,0.02601586880533857
17659,2018-01-14,Boston,organic,12.77,2380.23,0.0,2018,29468.36,1.73,0.05237712885019763
17660,2018-01-07,Boston,organic,14.46,2704.48,0.0,2018,30096.0,1.91,0.04206209886938406
17661,2018-03-25,BuffaloRochester,organic,241.71,425.31,0.0,2018,38203.98,1.03,0.18931945161751662
17662,2018-03-18,BuffaloRochester,organic,558.54,106.27,0.0,2018,16113.35,1.17,0.0883060367672418
17663,2018-03-11,BuffaloRochester,organic,763.9,91.2,0.0,2018,12744.6,1.24,0.06439296045885401
17664,2018-03-04,BuffaloRochester,organic,1197.38,159.65,0.0,2018,8580.63,1.38,0.04854093714466745
17665,2018-02-25,BuffaloRochester,organic,761.52,168.93,0.0,2018,11398.35,1.27,0.07004509898159961
17666,2018-02-18,BuffaloRochester,organic,542.58,103.62,0.0,2018,12131.04,1.23,0.07765430116736483
17667,2018-02-11,BuffaloRochester,organic,169.08,138.02,0.0,2018,9744.88,1.21,0.06060157929225074
17668,2018-02-04,BuffaloRochester,organic,204.51,181.6,0.0,2018,14307.71,1.18,0.07049446354981004
17669,2018-01-28,BuffaloRochester,organic,232.33,150.46,0.0,2018,13405.95,1.17,0.07792169520483361
17670,2018-01-21,BuffaloRochester,organic,309.8,119.81,0.0,2018,7288.58,1.23,0.04308286318644172
17671,2018-01-14,BuffaloRochester,organic,318.7,133.26,0.0,2018,10864.95,1.19,0.06393569093232976
17672,2018-01-07,BuffaloRochester,organic,283.13,90.07,0.0,2018,9115.92,1.17,0.05331175580147651
17673,2018-03-25,California,organic,29644.09,70982.1,0.0,2018,190257.38,1.7,0.02766467914938331
17674,2018-03-18,California,organic,29398.11,70514.05,8.08,2018,202790.74,1.75,0.028949944765965352
17675,2018-03-11,California,organic,32765.76,83573.0,0.0,2018,236822.98,1.58,0.035213069794612584
17676,2018-03-04,California,organic,34245.39,67952.25,0.0,2018,239135.67,1.57,0.03659493788180679
17677,2018-02-25,California,organic,28991.22,83730.03,0.0,2018,179041.72,1.82,0.025837971229146994
17678,2018-02-18,California,organic,27895.41,73827.57,0.0,2018,167193.75,1.97,0.025539747520809675
17679,2018-02-11,California,organic,30354.0,56580.92,0.0,2018,168311.26,1.85,0.02444015404276645
17680,2018-02-04,California,organic,38078.53,60551.97,0.0,2018,188212.98,1.56,0.016982300398476813
17681,2018-01-28,California,organic,30070.62,58357.89,0.0,2018,170998.81,1.87,0.0271209741006867
17682,2018-01-21,California,organic,34411.37,64513.67,0.0,2018,181974.98,1.69,0.02679260383946458
17683,2018-01-14,California,organic,52253.4,95353.95,0.0,2018,216681.04,1.61,0.035268831266092704
17684,2018-01-07,California,organic,42992.91,56007.79,0.0,2018,156341.57,1.95,0.02644042944393643
17685,2018-03-25,Charlotte,organic,17.85,5964.29,161.23,2018,12030.96,1.77,0.04446384156672312
17686,2018-03-18,Charlotte,organic,30.26,5808.91,205.67,2018,11986.57,1.75,0.029356460859725764
17687,2018-03-11,Charlotte,organic,29.01,6861.78,222.69,2018,13697.68,1.73,0.04669248869108977
17688,2018-03-04,Charlotte,organic,31.41,6586.88,268.25,2018,11882.61,1.88,0.043856437148208194
17689,2018-02-25,Charlotte,organic,36.46,5987.21,190.71,2018,11946.22,1.91,0.04573583238466861
17690,2018-02-18,Charlotte,organic,22.67,5878.08,232.08,2018,12417.57,1.83,0.052436108540169224
17691,2018-02-11,Charlotte,organic,7.2,5645.05,238.86,2018,11216.56,1.92,0.041033652536725196
17692,2018-02-04,Charlotte,organic,26.28,5187.8,201.87,2018,13273.93,1.89,0.03127436254236127
17693,2018-01-28,Charlotte,organic,21.47,6626.86,271.36,2018,12432.58,1.76,0.04775778773445005
17694,2018-01-21,Charlotte,organic,8.94,5461.01,246.99,2018,12422.7,1.62,0.03613900649048729
17695,2018-01-14,Charlotte,organic,17.87,7132.92,241.85,2018,19522.15,1.45,0.0720952657645878
17696,2018-01-07,Charlotte,organic,22.16,6254.59,225.17,2018,28741.11,1.08,0.10564945826968974
17697,2018-03-25,Chicago,organic,324.87,27550.29,0.0,2018,35088.36,1.69,0.037197830755189676
17698,2018-03-18,Chicago,organic,184.53,26955.74,0.0,2018,35542.17,1.66,0.040540237658735045
17699,2018-03-11,Chicago,organic,583.18,32382.95,0.0,2018,41969.83,1.66,0.04810897491521171
17700,2018-03-04,Chicago,organic,1107.05,35255.03,0.0,2018,46026.58,1.62,0.05310217690684349
17701,2018-02-25,Chicago,organic,246.73,29263.75,0.0,2018,36432.65,1.68,0.043823060285607895
17702,2018-02-18,Chicago,organic,259.18,24314.04,0.0,2018,33678.58,1.66,0.04373865188674264
17703,2018-02-11,Chicago,organic,409.68,26524.51,0.0,2018,38202.17,1.65,0.04084131406925906
17704,2018-02-04,Chicago,organic,313.29,32668.25,0.0,2018,46956.84,1.62,0.02538752109310538
17705,2018-01-28,Chicago,organic,215.4,31318.93,0.0,2018,40770.94,1.72,0.04123527350851719
17706,2018-01-21,Chicago,organic,83.93,28134.16,0.0,2018,36688.67,1.82,0.03712162771074856
17707,2018-01-14,Chicago,organic,133.39,31177.44,0.0,2018,44955.89,1.79,0.0556416853832985
17708,2018-01-07,Chicago,organic,118.84,29600.36,0.0,2018,41573.25,1.83,0.047043747729117125
17709,2018-03-25,CincinnatiDayton,organic,728.9,4308.74,0.0,2018,15502.38,1.66,0.052950648861812666
17710,2018-03-18,CincinnatiDayton,organic,932.06,10505.06,0.0,2018,28721.72,1.31,0.10490648413641956
17711,2018-03-11,CincinnatiDayton,organic,1080.28,12488.67,0.0,2018,34517.3,1.27,0.11123057840171457
17712,2018-03-04,CincinnatiDayton,organic,810.62,4420.73,0.0,2018,11250.57,1.68,0.040587537796808015
17713,2018-02-25,CincinnatiDayton,organic,736.69,4538.31,0.0,2018,15097.8,1.78,0.05421868273861197
17714,2018-02-18,CincinnatiDayton,organic,680.18,4321.38,0.0,2018,9811.36,1.64,0.04061981299756512
17715,2018-02-11,CincinnatiDayton,organic,535.84,3567.35,0.0,2018,10754.39,1.59,0.034016216106793284
17716,2018-02-04,CincinnatiDayton,organic,628.58,4438.31,0.0,2018,11196.3,1.69,0.028604967299849293
17717,2018-01-28,CincinnatiDayton,organic,702.32,4805.49,0.0,2018,15027.47,1.51,0.050607602265446916
17718,2018-01-21,CincinnatiDayton,organic,678.73,5179.83,0.0,2018,18364.37,1.6,0.05398527757894955
17719,2018-01-14,CincinnatiDayton,organic,610.29,5917.68,0.0,2018,19434.36,1.71,0.07395100366821994
17720,2018-01-07,CincinnatiDayton,organic,710.55,5212.44,0.0,2018,13141.82,1.71,0.041491564834346906
17721,2018-03-25,Columbus,organic,533.97,1113.33,0.0,2018,11125.08,1.31,0.04032239416090999
17722,2018-03-18,Columbus,organic,723.66,8582.89,0.0,2018,32634.06,1.2,0.13078116696950048
17723,2018-03-11,Columbus,organic,820.89,10737.83,0.0,2018,26620.79,1.26,0.1115106581673101
17724,2018-03-04,Columbus,organic,531.55,1246.43,0.0,2018,7617.52,1.48,0.03540581981373725
17725,2018-02-25,Columbus,organic,470.96,1510.35,0.0,2018,7371.84,1.57,0.03404188979627154
17726,2018-02-18,Columbus,organic,434.86,1521.43,0.0,2018,7807.21,1.44,0.04174968339650065
17727,2018-02-11,Columbus,organic,445.67,1117.03,0.0,2018,8970.66,1.42,0.039466105553022435
17728,2018-02-04,Columbus,organic,587.11,1186.62,0.0,2018,7422.15,1.47,0.02177730302795222
17729,2018-01-28,Columbus,organic,564.77,1557.33,0.0,2018,7669.31,1.43,0.03929100558213017
17730,2018-01-21,Columbus,organic,613.65,1852.11,0.0,2018,8977.97,1.5,0.04020028747465809
17731,2018-01-14,Columbus,organic,977.0,1620.14,0.0,2018,10424.33,1.3,0.050839567615947434
17732,2018-01-07,Columbus,organic,1639.81,1133.28,0.0,2018,12589.45,1.15,0.04674062700890913
17733,2018-03-25,DallasFtWorth,organic,5372.35,1047.92,0.0,2018,31489.27,1.46,0.01716185703511408
17734,2018-03-18,DallasFtWorth,organic,5570.59,1317.02,0.0,2018,31122.09,1.32,0.022335802934052795
17735,2018-03-11,DallasFtWorth,organic,6067.15,810.89,0.0,2018,34357.21,1.3,0.024708224206968943
17736,2018-03-04,DallasFtWorth,organic,5610.19,618.5,0.0,2018,28406.76,1.38,0.018571992304604157
17737,2018-02-25,DallasFtWorth,organic,3998.07,635.53,0.0,2018,23520.36,1.34,0.014338020961304987
