,Date,region,type,4046,4225,4770,year,TotalVolume,Price,Prop
8542,2018-02-25,BuffaloRochester,conventional,12862.56,69046.27,64.77,2018,151330.38,1.23,0.9299549010184004
8543,2018-02-18,BuffaloRochester,conventional,10951.83,66055.96,74.08,2018,144087.48,1.28,0.9223456988326352
8544,2018-02-11,BuffaloRochester,conventional,12749.59,74595.11,84.21,2018,151057.53,1.27,0.9393984207077493
8545,2018-02-04,BuffaloRochester,conventional,13478.37,99364.48,84.19,2018,188654.47,1.32,0.92950553645019
8546,2018-01-28,BuffaloRochester,conventional,8099.96,76070.49,96.23,2018,158637.92,1.27,0.9220783047951664
8547,2018-01-21,BuffaloRochester,conventional,8269.77,75965.53,61.69,2018,161887.27,1.29,0.9569171368135583
8548,2018-01-14,BuffaloRochester,conventional,8239.41,80916.85,40.26,2018,159070.65,1.32,0.9360643090676702
8549,2018-01-07,BuffaloRochester,conventional,8645.3,92302.56,56.67,2018,161876.76,1.28,0.9466882441985235
8550,2018-03-25,California,conventional,1932162.02,2715163.6,92955.04,2018,6687009.44,1.04,0.9723353208506167
8551,2018-03-18,California,conventional,2161037.82,2305253.24,94087.86,2018,6802084.11,1.02,0.9710500552340346
8552,2018-03-11,California,conventional,2277437.31,1750118.87,108244.33,2018,6488605.43,1.11,0.9647869302053874
8553,2018-03-04,California,conventional,2380723.98,1676629.99,116796.74,2018,6295529.61,1.13,0.9634050621181932
8554,2018-02-25,California,conventional,2666133.31,1947660.32,110662.05,2018,6750361.46,1.03,0.974162028770853
8555,2018-02-18,California,conventional,2086478.7,2413234.64,114573.33,2018,6379219.83,1.1,0.9744602524791903
8556,2018-02-11,California,conventional,2787033.93,1781591.88,119593.17,2018,6718358.1,0.98,0.9755598459572336
8557,2018-02-04,California,conventional,4473811.63,4097591.67,146357.78,2018,10894677.77,0.8,0.9830176996015232
8558,2018-01-28,California,conventional,2254631.8,2185495.65,121090.87,2018,6134040.58,1.16,0.9728790258993133
8559,2018-01-21,California,conventional,2378177.09,2590301.7,122950.68,2018,6610010.64,1.12,0.9732073961605354
8560,2018-01-14,California,conventional,2098762.55,2356359.93,151045.33,2018,5927016.73,1.27,0.9647311687339073
8561,2018-01-07,California,conventional,2350838.88,1704810.36,135053.06,2018,5756632.36,1.19,0.9735595705560636
8562,2018-03-25,Charlotte,conventional,68088.95,87220.18,5567.45,2018,258547.55,1.32,0.9555361584332769
8563,2018-03-18,Charlotte,conventional,73274.02,93954.85,5330.38,2018,396324.57,0.99,0.9706435391402742
8564,2018-03-11,Charlotte,conventional,72847.8,98059.2,6212.37,2018,279661.71,1.27,0.9533075113089102
8565,2018-03-04,Charlotte,conventional,67459.59,80515.46,6005.97,2018,259060.74,1.32,0.9561435628517918
8566,2018-02-25,Charlotte,conventional,63442.49,91258.71,5678.86,2018,249254.23,1.34,0.9542641676153314
8567,2018-02-18,Charlotte,conventional,53547.46,75445.39,5423.5,2018,224395.77,1.36,0.9475638914598308
8568,2018-02-11,Charlotte,conventional,69727.98,67904.5,5261.66,2018,262133.71,1.18,0.9589663474632748
8569,2018-02-04,Charlotte,conventional,86708.74,99117.46,6476.93,2018,411160.94,0.99,0.9687256374576387
8570,2018-01-28,Charlotte,conventional,68666.93,79639.9,4802.79,2018,247893.13,1.37,0.95224221226555
8571,2018-01-21,Charlotte,conventional,74246.57,80371.21,4657.83,2018,331324.99,1.11,0.9638609935095127
8572,2018-01-14,Charlotte,conventional,60751.23,97094.95,5512.27,2018,251260.54,1.38,0.9279047342354122
8573,2018-01-07,Charlotte,conventional,69157.01,80320.79,4915.1,2018,243301.08,1.36,0.8943505417303103
8574,2018-03-25,Chicago,conventional,142681.06,463136.28,174975.75,2018,908202.13,1.36,0.9628021692448103
8575,2018-03-18,Chicago,conventional,85185.29,435552.05,174149.72,2018,841171.24,1.42,0.959459762341265
8576,2018-03-11,Chicago,conventional,95041.64,454041.33,142564.1,2018,830421.03,1.54,0.9518910250847883
8577,2018-03-04,Chicago,conventional,109595.38,465039.55,104755.22,2018,820728.47,1.53,0.9468978230931565
8578,2018-02-25,Chicago,conventional,74465.63,452448.67,131640.53,2018,794925.31,1.51,0.9561769397143921
8579,2018-02-18,Chicago,conventional,67207.4,403149.52,131732.99,2018,736317.26,1.53,0.9562613481132574
8580,2018-02-11,Chicago,conventional,131360.75,488374.4,154223.75,2018,897178.36,1.39,0.9591586859307409
8581,2018-02-04,Chicago,conventional,257095.68,1235325.42,158735.41,2018,1802646.35,0.88,0.9746124789068946
8582,2018-01-28,Chicago,conventional,108233.69,515116.55,124271.04,2018,947968.47,1.36,0.9587647264914828
8583,2018-01-21,Chicago,conventional,110759.53,473797.46,154585.97,2018,951648.11,1.42,0.9628783722892514
8584,2018-01-14,Chicago,conventional,82376.44,440322.05,134141.55,2018,762997.53,1.64,0.9443583146167015
8585,2018-01-07,Chicago,conventional,132853.21,475772.58,139314.8,2018,842141.42,1.5,0.9529562522708829
8586,2018-03-25,CincinnatiDayton,conventional,70493.35,27183.18,9616.52,2018,277267.97,1.08,0.9470493511381873
8587,2018-03-18,CincinnatiDayton,conventional,68444.95,16626.16,10114.52,2018,245062.31,1.07,0.8950935158635804
8588,2018-03-11,CincinnatiDayton,conventional,65139.45,22713.79,10175.31,2018,275804.74,1.01,0.8887694215982854
8589,2018-03-04,CincinnatiDayton,conventional,69312.67,20912.27,9651.63,2018,265942.15,1.02,0.959412462203192
8590,2018-02-25,CincinnatiDayton,conventional,59106.97,31605.03,9097.03,2018,263363.41,1.03,0.945781317261388
8591,2018-02-18,CincinnatiDayton,conventional,71473.92,15783.23,7110.53,2018,231729.88,0.83,0.9593801870024349
8592,2018-02-11,CincinnatiDayton,conventional,98065.66,31216.87,11211.24,2018,305400.41,0.8,0.9659837838932067
8593,2018-02-04,CincinnatiDayton,conventional,102019.45,67966.25,13825.01,2018,380214.74,0.76,0.9713950327001507
8594,2018-01-28,CincinnatiDayton,conventional,78131.98,27858.19,11786.66,2018,281913.49,0.92,0.9493923977345531
8595,2018-01-21,CincinnatiDayton,conventional,92142.87,54830.94,12823.81,2018,321809.3,0.89,0.9460147224210504
8596,2018-01-14,CincinnatiDayton,conventional,59620.01,30542.73,19975.22,2018,243366.13,1.15,0.9260489963317801
8597,2018-01-07,CincinnatiDayton,conventional,98045.53,37713.62,18889.29,2018,303592.92,0.91,0.9585084351656531
8598,2018-03-25,Columbus,conventional,77671.02,21732.24,3272.61,2018,264778.18,0.96,0.95967760583909
8599,2018-03-18,Columbus,conventional,62775.9,15964.09,2293.97,2018,216897.74,1.01,0.8692188330304995
8600,2018-03-11,Columbus,conventional,60498.56,22813.02,2942.75,2018,212107.87,1.05,0.8884893418326899
8601,2018-03-04,Columbus,conventional,61462.7,17792.45,2208.68,2018,207531.29,1.04,0.9645941801862628
8602,2018-02-25,Columbus,conventional,55429.58,28466.82,3406.16,2018,209180.18,1.03,0.9659581102037285
8603,2018-02-18,Columbus,conventional,47570.1,13758.25,2239.22,2018,179193.25,1.02,0.9582503166034994
8604,2018-02-11,Columbus,conventional,79239.58,26356.05,2998.74,2018,218329.7,0.82,0.9605338944469776
8605,2018-02-04,Columbus,conventional,108554.97,61748.67,5329.61,2018,333398.29,0.73,0.9782226969720478
8606,2018-01-28,Columbus,conventional,60555.62,23671.37,3175.28,2018,187523.2,1.03,0.9607089944178698
8607,2018-01-21,Columbus,conventional,75486.73,52395.54,4298.3,2018,214353.02,0.99,0.9597997125253419
8608,2018-01-14,Columbus,conventional,77236.77,24462.37,3266.68,2018,194619.31,1.07,0.9491604323840526
8609,2018-01-07,Columbus,conventional,112638.98,32262.19,4167.93,2018,256757.6,0.84,0.9532593729910909
8610,2018-03-25,DallasFtWorth,conventional,788734.28,219585.81,6423.31,2018,1803351.21,0.73,0.9828381429648859
8611,2018-03-18,DallasFtWorth,conventional,656842.99,247599.72,4978.69,2018,1362250.25,0.87,0.9776641970659472
8612,2018-03-11,DallasFtWorth,conventional,688566.31,213463.41,5709.3,2018,1356159.96,0.87,0.9752917757930311
8613,2018-03-04,DallasFtWorth,conventional,673535.25,263895.18,6341.68,2018,1501141.58,0.77,0.9814280076953958
8614,2018-02-25,DallasFtWorth,conventional,807933.71,231111.57,6306.38,2018,1616898.5,0.74,0.985661979038695
8615,2018-02-18,DallasFtWorth,conventional,780856.19,250380.23,5033.93,2018,1421970.53,0.77,0.9824640489297688
8616,2018-02-11,DallasFtWorth,conventional,768415.85,212945.5,5327.13,2018,1553404.16,0.72,0.9822455203046944
8617,2018-02-04,DallasFtWorth,conventional,855815.37,340887.07,6655.47,2018,1885401.44,0.67,0.9853302138794154
8618,2018-01-28,DallasFtWorth,conventional,781164.88,187033.59,5596.69,2018,1433095.36,0.82,0.9821342007703724
8619,2018-01-21,DallasFtWorth,conventional,728035.0,216211.98,6291.83,2018,1437239.09,0.85,0.983553458454099
8620,2018-01-14,DallasFtWorth,conventional,677477.52,316020.36,7862.07,2018,1333180.68,0.93,0.9811389205324023
8621,2018-01-07,DallasFtWorth,conventional,587439.51,258369.66,5543.59,2018,1140210.38,0.92,0.981673150483321
8622,2018-03-25,Denver,conventional,176286.79,222958.27,16540.62,2018,950483.37,1.02,0.9745460122801918
8623,2018-03-18,Denver,conventional,163394.48,260747.73,15483.84,2018,1010953.71,1.02,0.9793158821456098
8624,2018-03-11,Denver,conventional,159389.01,205340.23,16598.6,2018,788107.23,1.16,0.9614603244245536
8625,2018-03-04,Denver,conventional,192776.45,258652.66,15526.86,2018,934460.44,1.01,0.9746544893912633
8626,2018-02-25,Denver,conventional,166753.37,254657.74,14153.31,2018,1018614.31,0.99,0.9651107602529996
8627,2018-02-18,Denver,conventional,159850.99,197244.92,12929.9,2018,743979.81,1.16,0.9530101739286925
8628,2018-02-11,Denver,conventional,234995.54,251174.58,13754.34,2018,1056054.41,0.91,0.9792403126085885
8629,2018-02-04,Denver,conventional,234985.26,468889.32,11698.36,2018,1381528.74,0.87,0.9882268471850241
8630,2018-01-28,Denver,conventional,181751.78,215803.07,9803.85,2018,773218.13,1.15,0.9656392715534012
8631,2018-01-21,Denver,conventional,147297.68,233968.98,14834.26,2018,872673.39,1.16,0.9666119375794879
8632,2018-01-14,Denver,conventional,178992.28,323916.08,11963.62,2018,1003142.47,1.1,0.9648900875510027
8633,2018-01-07,Denver,conventional,184830.15,292349.16,14102.19,2018,963849.75,1.01,0.9604344164022411
8634,2018-03-25,Detroit,conventional,82568.15,72460.6,62078.52,2018,477637.43,1.15,0.9588322811763292
8635,2018-03-18,Detroit,conventional,82792.93,43727.67,29920.79,2018,428600.2,1.09,0.8712152919149185
8636,2018-03-11,Detroit,conventional,82676.76,65334.67,47721.41,2018,443295.3,1.14,0.8940831058352096
8637,2018-03-04,Detroit,conventional,89601.76,41375.29,26105.84,2018,400047.47,1.18,0.9422170798975931
8638,2018-02-25,Detroit,conventional,72595.4,90296.46,53864.5,2018,464413.57,1.08,0.9667488094651019
8639,2018-02-18,Detroit,conventional,70416.79,33890.23,18889.7,2018,361966.97,1.11,0.9611062428909486
8640,2018-02-11,Detroit,conventional,123642.25,73381.42,26265.23,2018,435384.45,0.92,0.9631558066565337
8641,2018-02-04,Detroit,conventional,167512.7,287359.89,60027.97,2018,880540.45,0.67,0.9804676434318461
8642,2018-01-28,Detroit,conventional,80917.0,70055.35,14554.29,2018,367456.05,1.14,0.9482017119681317
8643,2018-01-21,Detroit,conventional,87365.29,220100.47,46163.59,2018,570161.95,0.96,0.9626505980971473
8644,2018-01-14,Detroit,conventional,94963.97,60826.16,13812.28,2018,369628.1,1.18,0.9471206569196843
8645,2018-01-07,Detroit,conventional,164665.38,81248.88,23315.8,2018,512142.96,0.92,0.956805508405871
8646,2018-03-25,GrandRapids,conventional,2946.6,85213.8,63349.05,2018,207028.28,1.47,0.9603872123401156
8647,2018-03-18,GrandRapids,conventional,3261.54,64300.91,35087.55,2018,175969.31,1.4,0.9502580076439989
8648,2018-03-11,GrandRapids,conventional,3195.61,75173.54,55327.24,2018,191286.89,1.43,0.9580248670818425
8649,2018-03-04,GrandRapids,conventional,2687.59,54299.89,29572.84,2018,137419.7,1.74,0.8842541481435867
8650,2018-02-25,GrandRapids,conventional,2534.14,86121.81,63728.61,2018,208279.53,1.27,0.9669659309482258
8651,2018-02-18,GrandRapids,conventional,1921.26,46210.79,26232.82,2018,143871.75,1.52,0.9494562421286568
8652,2018-02-11,GrandRapids,conventional,3619.4,80530.3,42489.31,2018,167604.6,1.4,0.9497941593002499
8653,2018-02-04,GrandRapids,conventional,4371.02,193222.08,143538.35,2018,408921.57,0.88,0.9800589964873845
8654,2018-01-28,GrandRapids,conventional,2937.98,86845.82,30069.97,2018,162674.55,1.55,0.9517238462141061
8655,2018-01-21,GrandRapids,conventional,2991.23,143928.98,137321.51,2018,349565.06,1.01,0.9760796377422049
8656,2018-01-14,GrandRapids,conventional,2444.54,60928.74,30487.47,2018,132716.65,1.63,0.9279258474004486
8657,2018-01-07,GrandRapids,conventional,2865.76,75494.46,45133.04,2018,169476.04,1.35,0.9367180959836804
8658,2018-03-25,GreatLakes,conventional,860997.47,1144066.23,459002.28,2018,4245947.2,1.18,0.9587908098401279
8659,2018-03-18,GreatLakes,conventional,784915.67,952233.04,348177.94,2018,3944850.17,1.16,0.9248984441693542
8660,2018-03-11,GreatLakes,conventional,741349.12,1112605.39,380229.8,2018,3953699.57,1.22,0.9242211269777438
8661,2018-03-04,GreatLakes,conventional,753405.33,984160.83,246085.46,2018,3654450.88,1.27,0.9425000642182708
8662,2018-02-25,GreatLakes,conventional,663042.81,1184034.99,408305.47,2018,3920643.53,1.19,0.9568949342833598
8663,2018-02-18,GreatLakes,conventional,639056.82,856103.82,251048.73,2018,3351722.04,1.2,0.9552143744508576
8664,2018-02-11,GreatLakes,conventional,998859.86,1221482.58,336456.51,2018,4104031.93,1.05,0.9590829803168913
8665,2018-02-04,GreatLakes,conventional,1410647.88,2875747.93,667141.61,2018,7094764.73,0.81,0.9745509040846595
8666,2018-01-28,GreatLakes,conventional,818434.82,1243174.16,259671.42,2018,3857262.14,1.18,0.9506311637491621
8667,2018-01-21,GreatLakes,conventional,939693.95,1678615.71,599358.14,2018,4824586.17,1.08,0.9535494616719956
8668,2018-01-14,GreatLakes,conventional,778207.19,1040627.93,294793.29,2018,3437563.27,1.31,0.9337341263841984
8669,2018-01-07,GreatLakes,conventional,1112028.17,1238992.5,350648.99,2018,4123104.83,1.11,0.9483191617426875
8670,2018-03-25,HarrisburgScranton,conventional,87782.44,137599.47,131.89,2018,330371.24,1.21,0.9344652850292277
8671,2018-03-18,HarrisburgScranton,conventional,75911.89,121945.84,200.48,2018,299740.63,1.18,0.9438982854272003
8672,2018-03-11,HarrisburgScranton,conventional,65731.37,115236.06,174.48,2018,279645.04,1.22,0.9316852224073522
8673,2018-03-04,HarrisburgScranton,conventional,65788.57,130046.74,150.9,2018,289090.98,1.21,0.9384244507740928
8674,2018-02-25,HarrisburgScranton,conventional,63582.79,127685.46,166.92,2018,281655.48,1.24,0.9386331800590002
8675,2018-02-18,HarrisburgScranton,conventional,67138.92,129856.77,111.37,2018,277022.82,1.25,0.9112010373810648
8676,2018-02-11,HarrisburgScranton,conventional,77585.95,165153.24,116.39,2018,321368.64,1.09,0.9460844678573971
8677,2018-02-04,HarrisburgScranton,conventional,92062.94,211176.35,157.51,2018,395673.05,1.16,0.9494742585083619
8678,2018-01-28,HarrisburgScranton,conventional,101247.63,112796.55,129.6,2018,299069.36,1.15,0.9319146213937232
8679,2018-01-21,HarrisburgScranton,conventional,125847.54,136876.39,168.16,2018,345436.84,1.14,0.9561845407649496
8680,2018-01-14,HarrisburgScranton,conventional,80067.78,121405.45,189.01,2018,277616.71,1.25,0.9209578446637338
8681,2018-01-07,HarrisburgScranton,conventional,57546.66,128633.39,70.97,2018,257281.38,1.33,0.9242209022672532
8682,2018-03-25,HartfordSpringfield,conventional,17715.06,243023.15,242.2,2018,345963.16,1.44,0.9447232964436036
8683,2018-03-18,HartfordSpringfield,conventional,16506.01,218357.11,217.92,2018,308716.16,1.43,0.9067810335658257
8684,2018-03-11,HartfordSpringfield,conventional,17765.06,215834.18,183.31,2018,314847.26,1.42,0.9467110832432544
8685,2018-03-04,HartfordSpringfield,conventional,15615.69,347650.33,272.95,2018,432095.58,1.17,0.9399435819251765
8686,2018-02-25,HartfordSpringfield,conventional,13661.98,196776.63,314.45,2018,289607.63,1.45,0.9485110292124858
8687,2018-02-18,HartfordSpringfield,conventional,11150.75,209791.73,212.96,2018,283265.66,1.42,0.8516334764940509
8688,2018-02-11,HartfordSpringfield,conventional,14675.9,270215.97,208.1,2018,352731.83,1.48,0.9674069765936613
8689,2018-02-04,HartfordSpringfield,conventional,11605.62,345582.17,1100.67,2018,427950.71,1.38,0.9609192251000351
8690,2018-01-28,HartfordSpringfield,conventional,7854.32,360244.35,237.31,2018,432600.1,1.18,0.957982766013605
8691,2018-01-21,HartfordSpringfield,conventional,8065.55,407711.57,175.38,2018,474554.55,1.18,0.9747178023377516
8692,2018-01-14,HartfordSpringfield,conventional,6006.14,215891.85,128.82,2018,289124.31,1.53,0.9524040283270093
8693,2018-01-07,HartfordSpringfield,conventional,5732.13,214934.82,136.28,2018,283678.88,1.52,0.9491284799423884
8694,2018-03-25,Houston,conventional,837700.97,162473.38,4190.48,2018,2120511.03,0.56,0.9828507366649273
8695,2018-03-18,Houston,conventional,630826.45,184825.84,4011.21,2018,1243926.96,0.79,0.9760183544908457
8696,2018-03-11,Houston,conventional,614152.38,162269.94,4184.08,2018,1324475.69,0.83,0.9703247700350358
8697,2018-03-04,Houston,conventional,701418.48,176206.5,3827.34,2018,1501699.41,0.71,0.9812469436484956
8698,2018-02-25,Houston,conventional,855570.87,147837.21,3976.08,2018,1657524.28,0.67,0.9847954620481817
8699,2018-02-18,Houston,conventional,931553.8,160780.41,4045.42,2018,1572064.61,0.68,0.9806442871337465
8700,2018-02-11,Houston,conventional,801390.67,156458.96,4407.32,2018,1870874.72,0.58,0.9871333509706638
8701,2018-02-04,Houston,conventional,952746.89,300383.28,7990.32,2018,2381742.59,0.56,0.9887270280178693
8702,2018-01-28,Houston,conventional,832418.81,103716.17,17666.27,2018,1647858.32,0.71,0.9839648896874552
8703,2018-01-21,Houston,conventional,651432.75,153445.45,10598.32,2018,1584416.56,0.78,0.9797651243584681
8704,2018-01-14,Houston,conventional,548774.22,292561.6,6066.33,2018,1316347.07,0.95,0.9737232321123459
8705,2018-01-07,Houston,conventional,658828.73,171364.98,3656.03,2018,1390616.83,0.8,0.9785872900346608
8706,2018-03-25,Indianapolis,conventional,53795.52,53103.06,7008.97,2018,228837.36,1.05,0.9601160812362228
8707,2018-03-18,Indianapolis,conventional,51782.0,34392.89,8471.15,2018,209169.31,1.01,0.9232936314732182
8708,2018-03-11,Indianapolis,conventional,56419.41,46098.37,6226.22,2018,227995.61,1.0,0.9374359252263684
8709,2018-03-04,Indianapolis,conventional,52161.49,35083.44,5581.83,2018,207466.39,1.09,0.9508955449628748
8710,2018-02-25,Indianapolis,conventional,37683.05,50954.95,6621.44,2018,196615.34,1.06,0.954622876427204
8711,2018-02-18,Indianapolis,conventional,48716.42,27782.65,4155.93,2018,186523.76,0.91,0.9614500427958292
8712,2018-02-11,Indianapolis,conventional,86439.93,52397.39,5258.07,2018,258008.01,0.81,0.9685503447538016
8713,2018-02-04,Indianapolis,conventional,90305.67,110035.27,12010.66,2018,335442.41,0.79,0.9716895486942334
8714,2018-01-28,Indianapolis,conventional,64276.57,83870.54,8592.12,2018,265600.2,0.92,0.9674510870248189
8715,2018-01-21,Indianapolis,conventional,62385.12,66055.88,11433.91,2018,233732.16,1.03,0.960960601431696
8716,2018-01-14,Indianapolis,conventional,42103.61,39886.19,14213.38,2018,188231.39,1.2,0.9323805913507046
8717,2018-01-07,Indianapolis,conventional,77536.48,52880.27,15323.48,2018,241296.05,0.95,0.9606457253352263
8718,2018-03-25,Jacksonville,conventional,97376.71,9226.39,569.02,2018,183489.03,1.3,0.9708015692054125
8719,2018-03-18,Jacksonville,conventional,125894.69,13198.7,449.65,2018,234236.46,1.12,0.9828901763501317
8720,2018-03-11,Jacksonville,conventional,126052.23,12557.63,439.09,2018,227714.5,1.16,0.9853938617722814
8721,2018-03-04,Jacksonville,conventional,129813.08,12471.8,516.79,2018,229905.22,1.12,0.9722470576344612
8722,2018-02-25,Jacksonville,conventional,103082.9,11763.72,428.58,2018,194729.14,1.27,0.9750210158939693
8723,2018-02-18,Jacksonville,conventional,103477.92,10571.97,409.49,2018,185003.97,1.31,0.9716919130443689
8724,2018-02-11,Jacksonville,conventional,134245.82,14759.96,521.63,2018,234557.28,0.99,0.9782436277778203
8725,2018-02-04,Jacksonville,conventional,206007.07,24133.66,480.95,2018,365637.29,0.96,0.9922969676668204
8726,2018-01-28,Jacksonville,conventional,103226.13,11072.2,397.94,2018,188556.57,1.33,0.9706354277256737
8727,2018-01-21,Jacksonville,conventional,137389.34,14033.79,444.84,2018,231285.04,1.14,0.9850501202750311
8728,2018-01-14,Jacksonville,conventional,105265.46,11039.81,332.17,2018,182389.99,1.41,0.9848333815067838
8729,2018-01-07,Jacksonville,conventional,116008.83,13934.03,395.16,2018,197919.4,1.2,0.9851206609725736
8730,2018-03-25,LasVegas,conventional,76054.73,122475.03,6496.13,2018,382746.42,1.01,0.9727538192603704
8731,2018-03-18,LasVegas,conventional,76056.35,92588.91,7007.47,2018,311526.49,1.17,0.9652991003030906
8732,2018-03-11,LasVegas,conventional,61233.57,91407.22,8059.72,2018,298805.55,1.18,0.9558777214537684
8733,2018-03-04,LasVegas,conventional,83041.34,107504.82,6520.79,2018,371269.22,1.05,0.9698822544220683
8734,2018-02-25,LasVegas,conventional,76253.45,109855.16,6642.99,2018,352533.59,1.05,0.9716056360325126
8735,2018-02-18,LasVegas,conventional,60956.79,107433.65,6230.52,2018,325042.62,1.13,0.9670408167727985
8736,2018-02-11,LasVegas,conventional,89138.42,145487.36,5018.6,2018,433809.84,0.9,0.9787925642422967
8737,2018-02-04,LasVegas,conventional,80027.98,212174.53,6000.36,2018,512982.73,0.88,0.9818116991721078
8738,2018-01-28,LasVegas,conventional,70883.01,109999.79,5322.27,2018,348153.29,1.04,0.9756964617514207
8739,2018-01-21,LasVegas,conventional,78984.26,100813.61,6256.28,2018,364155.28,1.05,0.97984234009704
8740,2018-01-14,LasVegas,conventional,79986.22,96281.04,7841.07,2018,322932.06,1.16,0.9703020888418826
8741,2018-01-07,LasVegas,conventional,78921.42,113033.07,7515.77,2018,345809.34,1.05,0.971094406192371
8742,2018-03-25,LosAngeles,conventional,1007972.48,439940.61,63511.29,2018,2843541.07,1.02,0.968745779258428
8743,2018-03-18,LosAngeles,conventional,1116865.19,700177.12,62395.31,2018,3395262.7,0.91,0.9731812124484661
8744,2018-03-11,LosAngeles,conventional,1152656.67,373411.39,72380.13,2018,3059034.3,1.03,0.9556593916039369
8745,2018-03-04,LosAngeles,conventional,985767.65,371412.09,77531.99,2018,2667104.06,1.1,0.948232132831423
8746,2018-02-25,LosAngeles,conventional,1191842.89,462947.54,74821.65,2018,3029956.79,1.0,0.9708468166146967
8747,2018-02-18,LosAngeles,conventional,1148398.39,357520.77,74811.86,2018,2749718.75,1.08,0.968697509279627
8748,2018-02-11,LosAngeles,conventional,1497227.27,412653.41,79663.02,2018,3323882.38,0.85,0.9727911686166932
8749,2018-02-04,LosAngeles,conventional,2532500.54,965716.73,93806.56,2018,5070580.56,0.73,0.9806076806509988
8750,2018-01-28,LosAngeles,conventional,1134192.09,707838.42,81296.65,2018,2893717.97,1.08,0.9675578564708505
8751,2018-01-21,LosAngeles,conventional,1230413.83,364552.16,82843.86,2018,2653023.23,1.15,0.9656259463611021
8752,2018-01-14,LosAngeles,conventional,1104367.71,403918.08,101443.02,2018,2409159.6,1.28,0.9576177365576379
8753,2018-01-07,LosAngeles,conventional,1275098.12,354221.03,91230.73,2018,2725856.44,1.04,0.9688924258681926
8754,2018-03-25,Louisville,conventional,31512.47,24342.6,306.07,2018,126662.1,1.04,0.9680997097124794
8755,2018-03-18,Louisville,conventional,32100.53,23976.21,204.7,2018,126213.08,1.02,0.9650328080974224
8756,2018-03-11,Louisville,conventional,26859.44,26636.99,263.3,2018,117108.97,1.08,0.9519912082094865
8757,2018-03-04,Louisville,conventional,22840.56,23137.75,219.31,2018,97173.74,1.15,0.9503484770364274
8758,2018-02-25,Louisville,conventional,18466.45,25327.67,351.69,2018,99580.43,1.13,0.9644254637827261
8759,2018-02-18,Louisville,conventional,21211.55,21287.42,197.27,2018,101522.07,1.06,0.9800660256787124
8760,2018-02-11,Louisville,conventional,37508.86,30307.97,307.16,2018,130566.55,0.87,0.9836172956386341
8761,2018-02-04,Louisville,conventional,37164.18,52978.0,805.93,2018,169828.77,0.84,0.9826329662526807
8762,2018-01-28,Louisville,conventional,9754.12,34513.14,262.76,2018,96546.56,1.18,0.9674765968542212
8763,2018-01-21,Louisville,conventional,9137.72,48370.29,699.18,2018,119167.18,1.07,0.9661891469670332
8764,2018-01-14,Louisville,conventional,12826.43,44061.69,168.9,2018,121812.81,1.15,0.9702283524435474
8765,2018-01-07,Louisville,conventional,29241.59,37772.39,170.77,2018,118958.8,1.0,0.9625958630455672
8766,2018-03-25,MiamiFtLauderdale,conventional,474642.82,53923.97,2049.21,2018,698961.15,1.37,0.9878174423207623
8767,2018-03-18,MiamiFtLauderdale,conventional,575923.2,70118.84,2101.12,2018,828837.57,1.17,0.987539068160436
8768,2018-03-11,MiamiFtLauderdale,conventional,603091.72,74717.78,2009.9,2018,888615.09,1.19,0.991133023486275
8769,2018-03-04,MiamiFtLauderdale,conventional,639495.68,77645.93,1780.45,2018,881388.29,1.14,0.9870655735276023
8770,2018-02-25,MiamiFtLauderdale,conventional,420401.52,51048.05,1505.14,2018,647233.53,1.36,0.9835547437630708
8771,2018-02-18,MiamiFtLauderdale,conventional,451052.19,52028.41,2264.07,2018,669345.2,1.34,0.9857540834973495
8772,2018-02-11,MiamiFtLauderdale,conventional,580099.01,76468.67,2153.49,2018,856022.49,1.0,0.9892287491165934
8773,2018-02-04,MiamiFtLauderdale,conventional,897435.51,118495.93,2277.74,2018,1310671.51,0.98,0.993034665421529
8774,2018-01-28,MiamiFtLauderdale,conventional,440406.44,54463.83,2465.91,2018,661212.22,1.4,0.988217281051109
8775,2018-01-21,MiamiFtLauderdale,conventional,592863.38,79364.06,1920.89,2018,825835.92,1.19,0.9909318678898812
8776,2018-01-14,MiamiFtLauderdale,conventional,416705.54,53783.64,2713.93,2018,617912.41,1.46,0.9872854125366495
8777,2018-01-07,MiamiFtLauderdale,conventional,513398.84,68558.71,1946.21,2018,746903.16,1.22,0.9900635631639058
8778,2018-03-25,Midsouth,conventional,967164.69,1347066.73,25014.31,2018,3911075.35,1.14,0.9557587785021339
8779,2018-03-18,Midsouth,conventional,977322.22,1305676.96,24247.96,2018,4558888.55,1.03,0.962155244557551
8780,2018-03-11,Midsouth,conventional,1003594.96,1291212.19,26832.41,2018,3874143.18,1.15,0.9543906001252358
8781,2018-03-04,Midsouth,conventional,823140.05,1320402.53,27046.92,2018,3554252.13,1.2,0.9542891847859742
8782,2018-02-25,Midsouth,conventional,786103.03,1219846.07,25950.6,2018,3349766.24,1.24,0.9492148259691665
8783,2018-02-18,Midsouth,conventional,709218.57,1150144.86,24776.61,2018,3135330.32,1.25,0.9493862074494693
8784,2018-02-11,Midsouth,conventional,1000333.25,1266291.36,24733.63,2018,3803512.06,1.1,0.9603093693668241
8785,2018-02-04,Midsouth,conventional,1259113.31,1697962.55,30102.36,2018,5286412.87,0.96,0.9708019785279598
